symbol,asset_name,sector,industry,first_traded,index_inclusion
BYND,"Beyond Meat, Inc.",Consumer Defensive,Packaged Foods,2019-05-02,
IGMS,"IGM Biosciences, Inc.",Healthcare,Biotechnology,2019-09-18,
MCFT,"MasterCraft Boat Holdings, Inc.",Consumer Cyclical,Recreational Vehicles,2015-07-17,
ZEUS,"Olympic Steel, Inc.",Basic Materials,Steel,1994-03-10,
ONTF,"ON24, Inc.",Technology,Software—Application,2021-02-03,
PARAA,Paramount Global,Communication Services,Entertainment,2019-12-05,
SEAT,Vivid Seats Inc.,Communication Services,Internet Content & Information,2021-10-20,
MXCT,"MaxCyte, Inc.",Healthcare,Medical Devices,2021-07-30,
ORC,"Orchid Island Capital, Inc.",Real Estate,REIT—Mortgage,2013-02-14,
SLQT,"SelectQuote, Inc.",Financial Services,Insurance Brokers,2020-05-21,
FLWS,"1-800-FLOWERS.COM, Inc.",Consumer Cyclical,Specialty Retail,1999-08-03,
CENT,Central Garden & Pet Company,Consumer Defensive,Packaged Foods,1992-07-15,
PAHC,Phibro Animal Health Corporation,Healthcare,Drug Manufacturers—Specialty & Generic,2014-04-11,
REPX,"Riley Exploration Permian, Inc.",Energy,Oil & Gas E&P,1998-12-28,
TG,Tredegar Corporation,Industrials,Metal Fabrication,1989-07-05,
BLFY,Blue Foundry Bancorp,Financial Services,Banks—Regional,2021-07-16,
DCGO,DocGo Inc.,Healthcare,Medical Care Facilities,2020-12-17,
GRND,Grindr Inc.,Technology,Software—Application,2021-01-14,
HDSN,"Hudson Technologies, Inc.",Basic Materials,Specialty Chemicals,1994-11-01,
NRDS,"NerdWallet, Inc.",Communication Services,Internet Content & Information,2021-11-04,
NEWT,"NewtekOne, Inc.",Financial Services,Banks—Regional,2000-09-27,
RIGL,"Rigel Pharmaceuticals, Inc.",Healthcare,Biotechnology,2000-11-29,
SIGA,"SIGA Technologies, Inc.",Healthcare,Drug Manufacturers—Specialty & Generic,1997-09-10,
MTW,"The Manitowoc Company, Inc.",Industrials,Farm & Heavy Construction Machinery,1990-03-26,
OOMA,"Ooma, Inc.",Technology,Software—Application,2015-07-20,
ORGO,Organogenesis Holdings Inc.,Healthcare,Drug Manufacturers—Specialty & Generic,2017-01-05,
PKE,Park Aerospace Corp.,Industrials,Aerospace & Defense,1980-03-17,
RGP,"Resources Connection, Inc.",Industrials,Consulting Services,2000-12-15,
TSVT,"2seventy bio, Inc.",Healthcare,Biotechnology,2021-11-03,
BLDE,"Blade Air Mobility, Inc.",Industrials,Airports & Air Services,2019-11-05,
FNKO,"Funko, Inc.",Consumer Cyclical,Leisure,2017-11-02,
HOFT,Hooker Furnishings Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",2002-06-27,
OSUR,"OraSure Technologies, Inc.",Healthcare,Medical Instruments & Supplies,1986-11-17,
RBBN,Ribbon Communications Inc.,Communication Services,Telecom Services,2000-05-25,
AMPY,Amplify Energy Corp.,Energy,Oil & Gas E&P,2012-04-20,
CRCT,"Cricut, Inc.",Technology,Computer Hardware,2021-03-26,
FLIC,The First of Long Island Corporation,Financial Services,Banks—Regional,1987-01-12,
GCO,Genesco Inc.,Consumer Cyclical,Apparel Retail,1973-02-21,
MLYS,"Mineralys Therapeutics, Inc.",Healthcare,Biotechnology,2023-02-10,
NNOX,Nano-X Imaging Ltd.,Healthcare,Medical Devices,2020-08-21,
SAGE,"Sage Therapeutics, Inc.",Healthcare,Biotechnology,2014-07-18,
SFIX,"Stitch Fix, Inc.",Consumer Cyclical,Apparel Retail,2017-11-17,
MEI,"Methode Electronics, Inc.",Technology,Electronic Components,1982-10-20,
MOV,"Movado Group, Inc.",Consumer Cyclical,Luxury Goods,1993-09-30,
XERS,"Xeris Biopharma Holdings, Inc.",Healthcare,Biotechnology,2018-06-21,
ALEC,"Alector, Inc.",Healthcare,Biotechnology,2019-02-07,
RGNX,REGENXBIO Inc.,Healthcare,Biotechnology,2015-09-17,
SNBR,Sleep Number Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1998-12-04,
CZFS,"Citizens Financial Services, Inc.",Financial Services,Banks—Regional,1999-01-04,
FFWM,First Foundation Inc.,Financial Services,Banks—Regional,2014-11-03,
OMER,Omeros Corporation,Healthcare,Biotechnology,2009-10-08,
OABI,"OmniAb, Inc.",Healthcare,Biotechnology,2021-09-30,
FNA,"Paragon 28, Inc.",Healthcare,Medical Devices,2021-10-15,
TITN,Titan Machinery Inc.,Industrials,Industrial Distribution,2007-12-13,
ALDX,"Aldeyra Therapeutics, Inc.",Healthcare,Biotechnology,2014-05-02,
CRMT,"America's Car-Mart, Inc.",Consumer Cyclical,Auto & Truck Dealerships,1987-03-13,
TERN,"Terns Pharmaceuticals, Inc.",Healthcare,Biotechnology,2021-02-05,
KIDS,OrthoPediatrics Corp.,Healthcare,Medical Devices,2017-10-13,
PBPB,Potbelly Corporation,Consumer Cyclical,Restaurants,2013-10-04,
TBI,"TrueBlue, Inc.",Industrials,Staffing & Employment Services,1994-04-04,
VPG,"Vishay Precision Group, Inc.",Technology,Scientific & Technical Instruments,2010-06-23,
BYON,"Beyond, Inc.",Consumer Cyclical,Internet Retail,2002-05-30,
EVLV,"Evolv Technologies Holdings, Inc.",Industrials,Security & Protection Services,2020-09-22,
FARO,"FARO Technologies, Inc.",Technology,Scientific & Technical Instruments,1997-09-18,
INO,"Inovio Pharmaceuticals, Inc.",Healthcare,Biotechnology,1998-12-08,
NUS,"Nu Skin Enterprises, Inc.",Consumer Defensive,Household & Personal Products,1996-11-22,
ONEW,OneWater Marine Inc.,Consumer Cyclical,Specialty Retail,2020-02-07,
REI,"Ring Energy, Inc.",Energy,Oil & Gas E&P,2007-04-10,
STRO,"Sutro Biopharma, Inc.",Healthcare,Biotechnology,2018-09-27,
WOW,"WideOpenWest, Inc.",Communication Services,Telecom Services,2017-05-25,
AVNW,"Aviat Networks, Inc.",Technology,Communication Equipment,1987-05-19,
RCEL,"AVITA Medical, Inc.",Healthcare,Medical Devices,2012-05-14,
BOC,Boston Omaha Corporation,Industrials,Conglomerates,2017-06-13,
APPS,"Digital Turbine, Inc.",Technology,Software—Application,2006-07-06,
ENFN,"Enfusion, Inc.",Technology,Software—Application,2021-10-21,
EPM,Evolution Petroleum Corporation,Energy,Oil & Gas E&P,1996-04-11,
FULC,"Fulcrum Therapeutics, Inc.",Healthcare,Biotechnology,2019-07-18,
IPI,"Intrepid Potash, Inc.",Basic Materials,Agricultural Inputs,2008-04-22,
TH,Target Hospitality Corp.,Industrials,Specialty Business Services,2018-03-12,
TWI,"Titan International, Inc.",Industrials,Farm & Heavy Construction Machinery,1993-05-20,
UTMD,"Utah Medical Products, Inc.",Healthcare,Medical Instruments & Supplies,1999-03-08,
ACRE,Ares Commercial Real Estate Corporation,Real Estate,REIT—Mortgage,2012-04-27,
CTOS,"Custom Truck One Source, Inc.",Industrials,Rental & Leasing Services,2017-10-09,
IVR,Invesco Mortgage Capital Inc.,Real Estate,REIT—Mortgage,2009-07-01,
SVV,"Savers Value Village, Inc.",Consumer Cyclical,Specialty Retail,2023-06-29,
TNGX,"Tango Therapeutics, Inc.",Healthcare,Biotechnology,2020-09-03,
VERV,"Verve Therapeutics, Inc.",Healthcare,Biotechnology,2021-06-17,
WTI,"W&T Offshore, Inc.",Energy,Oil & Gas E&P,2005-01-28,
BCBP,"BCB Bancorp, Inc.",Financial Services,Banks—Regional,2003-10-15,
VNDA,Vanda Pharmaceuticals Inc.,Healthcare,Biotechnology,2006-04-12,
ANGO,"AngioDynamics, Inc.",Healthcare,Medical Instruments & Supplies,2004-06-01,
BWMN,Bowman Consulting Group Ltd.,Industrials,Engineering & Construction,2021-05-07,
CYRX,"Cryoport, Inc.",Industrials,Integrated Freight & Logistics,2005-08-22,
CVRX,"CVRx, Inc.",Healthcare,Medical Devices,2021-06-30,
LXRX,"Lexicon Pharmaceuticals, Inc.",Healthcare,Biotechnology,2000-04-07,
NRC,National Research Corporation,Healthcare,Health Information Services,2013-05-23,
CIO,"City Office REIT, Inc.",Real Estate,REIT—Office,2014-04-15,
NRGV,"Energy Vault Holdings, Inc.",Utilities,Utilities—Renewable,2021-03-29,
KALV,"KalVista Pharmaceuticals, Inc.",Healthcare,Biotechnology,2015-04-09,
NVTS,Navitas Semiconductor Corporation,Technology,Semiconductors,2021-10-20,
RMAX,"RE/MAX Holdings, Inc.",Real Estate,Real Estate Services,2013-10-02,
SEG,Seaport Entertainment Group Inc.,Real Estate,Real Estate Services,2024-07-30,
WEST,Westrock Coffee Company,Consumer Defensive,Packaged Foods,2021-10-20,
ATNI,"ATN International, Inc.",Communication Services,Telecom Services,1991-11-14,
BHR,Braemar Hotels & Resorts Inc.,Real Estate,REIT—Hotel & Motel,2013-11-06,
CRSR,"Corsair Gaming, Inc.",Technology,Computer Hardware,2020-09-23,
BOOM,DMC Global Inc.,Industrials,Conglomerates,1989-01-05,
SMRT,"SmartRent, Inc.",Technology,Software—Application,2021-08-25,
AFCG,Advanced Flower Capital Inc.,Real Estate,REIT—Mortgage,2021-03-19,
ALLO,"Allogene Therapeutics, Inc.",Healthcare,Biotechnology,2018-10-11,
INSE,"Inspired Entertainment, Inc.",Consumer Cyclical,Gambling,2014-12-16,
IRBT,iRobot Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",2005-11-09,
PLL,Piedmont Lithium Inc.,Basic Materials,Other Industrial Metals & Mining,2018-01-02,
SAVE,"Spirit Airlines, Inc.",Industrials,Airlines,2011-05-26,
ZYXI,"Zynex, Inc.",Healthcare,Medical Distribution,2004-02-25,
EGHT,"8x8, Inc.",Technology,Software—Application,1997-07-02,
SLRN,"Acelyrin, Inc.",Healthcare,Biotechnology,2023-05-04,
AMCX,AMC Networks Inc.,Communication Services,Entertainment,2011-06-16,
CMT,"Core Molding Technologies, Inc.",Basic Materials,Specialty Chemicals,1988-09-16,
GNE,Genie Energy Ltd.,Utilities,Utilities—Regulated Electric,2011-10-26,
OLPX,"Olaplex Holdings, Inc.",Consumer Cyclical,Specialty Retail,2021-09-30,
BSRR,Sierra Bancorp,Financial Services,Banks—Regional,1994-04-18,
ALNT,Allient Inc.,Technology,Electronic Components,1980-10-20,
CERS,Cerus Corporation,Healthcare,Medical Devices,1997-01-31,
MGNX,"MacroGenics, Inc.",Healthcare,Biotechnology,2013-10-10,
VYGR,"Voyager Therapeutics, Inc.",Healthcare,Biotechnology,2015-11-11,
AVIR,"Atea Pharmaceuticals, Inc.",Healthcare,Biotechnology,2020-10-30,
EB,"Eventbrite, Inc.",Technology,Software—Application,2018-09-20,
ULCC,"Frontier Group Holdings, Inc.",Industrials,Airlines,2021-04-01,
MBI,MBIA Inc.,Financial Services,Insurance—Specialty,1987-07-01,
MED,"Medifast, Inc.",Consumer Cyclical,Personal Services,1993-12-30,
XPOF,"Xponential Fitness, Inc.",Consumer Cyclical,Leisure,2021-07-23,
ALTG,Alta Equipment Group Inc.,Industrials,Rental & Leasing Services,2019-04-25,
LAW,"CS Disco, Inc.",Technology,Software—Application,2021-07-21,
GRWG,GrowGeneration Corp.,Consumer Cyclical,Specialty Retail,2018-02-07,
NXDT,NexPoint Diversified Real Estate Trust,Real Estate,REIT—Diversified,2006-06-26,
SB,"Safe Bulkers, Inc.",Industrials,Marine Shipping,2008-05-30,
IHRT,"iHeartMedia, Inc.",Communication Services,Broadcasting,2019-07-01,
ITOS,"iTeos Therapeutics, Inc.",Healthcare,Biotechnology,2020-07-24,
OFLX,"Omega Flex, Inc.",Industrials,Specialty Industrial Machinery,2005-08-01,
PSTL,"Postal Realty Trust, Inc.",Real Estate,REIT—Office,2019-05-15,
CMPX,"Compass Therapeutics, Inc.",Healthcare,Biotechnology,2021-04-05,
DOMO,"Domo, Inc.",Technology,Software—Application,2018-06-29,
EDIT,"Editas Medicine, Inc.",Healthcare,Biotechnology,2016-02-03,
ENTA,"Enanta Pharmaceuticals, Inc.",Healthcare,Biotechnology,2013-03-21,
EVC,Entravision Communications Corporation,Communication Services,Advertising Agencies,2000-08-02,
FRGE,"Forge Global Holdings, Inc.",Financial Services,Capital Markets,2021-02-01,
CDLX,"Cardlytics, Inc.",Communication Services,Advertising Agencies,2018-02-09,
FORR,"Forrester Research, Inc.",Industrials,Consulting Services,1996-11-27,
IAUX,i-80 Gold Corp.,Basic Materials,Gold,2021-04-22,
KOD,Kodiak Sciences Inc.,Healthcare,Biotechnology,2018-10-04,
ONL,Orion Office REIT Inc.,Real Estate,REIT—Office,2021-11-23,
ARAY,Accuray Incorporated,Healthcare,Medical Devices,2007-02-08,
CHGG,"Chegg, Inc.",Consumer Defensive,Education & Training Services,2013-11-13,
CDXS,"Codexis, Inc.",Healthcare,Biotechnology,2010-04-22,
CRBP,"Corbus Pharmaceuticals Holdings, Inc.",Healthcare,Biotechnology,2014-10-27,
LAZR,"Luminar Technologies, Inc.",Consumer Cyclical,Auto Parts,2019-03-25,
JRVR,"James River Group Holdings, Ltd.",Financial Services,Insurance—Specialty,2014-12-12,
MODV,ModivCare Inc.,Healthcare,Medical Care Facilities,2003-08-20,
NVRO,Nevro Corp.,Healthcare,Medical Devices,2014-11-06,
LUNG,Pulmonx Corporation,Healthcare,Medical Devices,2020-10-01,
TMCI,"Treace Medical Concepts, Inc.",Healthcare,Medical Devices,2021-04-23,
TCX,Tucows Inc.,Technology,Software—Infrastructure,1996-04-30,
AMPS,"Altus Power, Inc.",Utilities,Utilities—Renewable,2021-02-01,
BMEA,"Biomea Fusion, Inc.",Healthcare,Biotechnology,2021-04-16,
EWCZ,"European Wax Center, Inc.",Consumer Defensive,Household & Personal Products,2021-08-05,
FATE,"Fate Therapeutics, Inc.",Healthcare,Biotechnology,2013-10-01,
HRTX,"Heron Therapeutics, Inc.",Healthcare,Biotechnology,1987-08-26,
PEPG,PepGen Inc.,Healthcare,Biotechnology,2022-05-06,
ACDC,ProFrac Holding Corp.,Energy,Oil & Gas Equipment & Services,2022-05-13,
ACCD,"Accolade, Inc.",Healthcare,Health Information Services,2020-07-01,
DSGN,"Design Therapeutics, Inc.",Healthcare,Biotechnology,2021-03-29,
GPMT,Granite Point Mortgage Trust Inc.,Real Estate,REIT—Mortgage,2017-06-26,
JOUT,Johnson Outdoors Inc.,Consumer Cyclical,Leisure,1987-10-09,
PGEN,"Precigen, Inc.",Healthcare,Biotechnology,2013-08-08,
SRI,"Stoneridge, Inc.",Consumer Cyclical,Auto Parts,1997-10-10,
AVD,American Vanguard Corporation,Basic Materials,Agricultural Inputs,1987-03-03,
SSP,The E.W. Scripps Company,Communication Services,Broadcasting,1988-06-30,
GBIO,Generation Bio Co.,Healthcare,Biotechnology,2020-06-12,
SCPH,scPharmaceuticals Inc.,Healthcare,Biotechnology,2017-11-17,
BRCC,BRC Inc.,Consumer Defensive,Packaged Foods,2022-02-10,
HMST,"HomeStreet, Inc.",Financial Services,Banks—Regional,2012-02-10,
RMNI,"Rimini Street, Inc.",Technology,Software—Application,2015-08-28,
SLDP,"Solid Power, Inc.",Consumer Cyclical,Auto Parts,2021-05-18,
DH,Definitive Healthcare Corp.,Healthcare,Health Information Services,2021-09-15,
GPRO,"GoPro, Inc.",Technology,Consumer Electronics,2014-06-26,
IMMR,Immersion Corporation,Technology,Software—Application,1999-11-12,
MVIS,"MicroVision, Inc.",Technology,Scientific & Technical Instruments,1996-08-27,
DXLG,"Destination XL Group, Inc.",Consumer Cyclical,Apparel Retail,1987-06-02,
INGN,"Inogen, Inc.",Healthcare,Medical Devices,2014-02-14,
ASLE,AerSale Corporation,Industrials,Airports & Air Services,2019-02-28,
POWW,"AMMO, Inc.",Industrials,Aerospace & Defense,2017-02-07,
LYEL,"Lyell Immunopharma, Inc.",Healthcare,Biotechnology,2021-06-17,
MRSN,"Mersana Therapeutics, Inc.",Healthcare,Biotechnology,2017-06-28,
PRME,"Prime Medicine, Inc.",Healthcare,Biotechnology,2022-10-20,
WALD,Waldencast plc,Consumer Defensive,Household & Personal Products,2021-05-12,
SKIN,The Beauty Health Company,Consumer Defensive,Household & Personal Products,2020-11-24,
ZNTL,"Zentalis Pharmaceuticals, Inc.",Healthcare,Biotechnology,2020-04-03,
MYPS,"PLAYSTUDIOS, Inc.",Communication Services,Electronic Gaming & Multimedia,2020-12-21,
TCBX,"Third Coast Bancshares, Inc.",Financial Services,Banks—Regional,2021-11-09,
CRBU,"Caribou Biosciences, Inc.",Healthcare,Biotechnology,2021-07-23,
CBAN,"Colony Bankcorp, Inc.",Financial Services,Banks—Regional,1998-04-02,
TPIC,"TPI Composites, Inc.",Industrials,Specialty Industrial Machinery,2016-07-22,
ASUR,"Asure Software, Inc.",Technology,Software—Application,1992-04-07,
RILY,"B. Riley Financial, Inc.",Financial Services,Financial Conglomerates,2007-08-13,
CABA,"Cabaletta Bio, Inc.",Healthcare,Biotechnology,2019-10-25,
FCEL,"FuelCell Energy, Inc.",Industrials,Electrical Equipment & Parts,1992-06-25,
CVGI,"Commercial Vehicle Group, Inc.",Consumer Cyclical,Auto Parts,2004-08-09,
INBX,"Inhibrx Biosciences, Inc.",Healthcare,Biotechnology,2024-06-04,
SSTI,"SoundThinking, Inc.",Technology,Software—Application,2017-06-07,
STHO,Star Holdings,Real Estate,Real Estate Services,2023-03-28,
TNYA,"Tenaya Therapeutics, Inc.",Healthcare,Biotechnology,2021-07-30,
CRNC,Cerence Inc.,Technology,Software—Application,2019-09-16,
SUNS,"Sunrise Realty Trust, Inc.",Real Estate,REIT—Mortgage,2024-07-09,
XFOR,"X4 Pharmaceuticals, Inc.",Healthcare,Biotechnology,2017-11-16,
NKTX,"Nkarta, Inc.",Healthcare,Biotechnology,2020-07-10,
OPRX,OptimizeRx Corporation,Healthcare,Health Information Services,2007-11-28,
PROK,ProKidney Corp.,Healthcare,Biotechnology,2021-06-30,
VTYX,"Ventyx Biosciences, Inc.",Healthcare,Biotechnology,2021-10-21,
MASS,908 Devices Inc.,Healthcare,Medical Devices,2020-12-18,
QSI,Quantum-Si incorporated,Healthcare,Medical Devices,2020-11-13,
TTEC,"TTEC Holdings, Inc.",Technology,Information Technology Services,1996-08-01,
SPCE,"Virgin Galactic Holdings, Inc.",Industrials,Aerospace & Defense,2017-09-29,
SES,SES AI Corporation,Consumer Cyclical,Auto Parts,2021-03-01,
BLNK,Blink Charging Co.,Industrials,Engineering & Construction,2009-12-21,
OTLK,"Outlook Therapeutics, Inc.",Healthcare,Biotechnology,2016-06-14,
SCLX,Scilex Holding Company,Healthcare,Drug Manufacturers—General,2021-03-05,
TDUP,ThredUp Inc.,Consumer Cyclical,Internet Retail,2021-03-26,
MOND,"Mondee Holdings, Inc.",Consumer Cyclical,Travel Services,2021-03-24,
OB,Outbrain Inc.,Communication Services,Internet Content & Information,2021-07-23,
STEM,"Stem, Inc.",Utilities,Utilities—Renewable,2020-10-08,
AGEN,Agenus Inc.,Healthcare,Biotechnology,2000-02-08,
ALXO,ALX Oncology Holdings Inc.,Healthcare,Biotechnology,2020-07-17,
AVTE,"Aerovate Therapeutics, Inc.",Healthcare,Biotechnology,2021-06-30,
IPSC,"Century Therapeutics, Inc.",Healthcare,Biotechnology,2021-06-18,
CHRS,"Coherus BioSciences, Inc.",Healthcare,Biotechnology,2014-11-06,
RAPT,"RAPT Therapeutics, Inc.",Healthcare,Biotechnology,2019-10-31,
HLVX,"HilleVax, Inc.",Healthcare,Biotechnology,2022-04-29,
CPS,Cooper-Standard Holdings Inc.,Consumer Cyclical,Auto Parts,2010-05-25,
BLUE,"bluebird bio, Inc.",Healthcare,Biotechnology,2013-06-19,
WLLBW,CHORD ENERGY EQUITY WARRANTS SERIE,Energy,Oil & Gas E&P,2020-09-04,
STX,Seagate Technology Holdings plc,Technology,Computer Hardware,2002-12-11,
NXPI,NXP Semiconductors N.V.,Technology,Semiconductors,2010-08-06,2016-12-01
ERIE,Erie Indemnity Company,Financial Services,Insurance Brokers,1995-10-02,
TEL,TE Connectivity plc,Technology,Electronic Components,2007-06-14,
GOLD,Barrick Gold Corporation,Basic Materials,Gold,1985-02-13,
VALE,Vale S.A.,Basic Materials,Other Industrial Metals & Mining,2002-03-21,
FBGRX,Fidelity Blue Chip Growth Fund,Fund,Technology,1987-12-31,
QQQ,Invesco QQQ Trust,Fund,Technology,1999-03-10,
-CMG260116P50,CHIPOTLE MEXICAN GRILL INC,Consumer Cyclical,Restaurants,,
-CMG261218P50,CHIPOTLE MEXICAN GRILL INC,Consumer Cyclical,Restaurants,,
RIO,Rio Tinto Group,Basic Materials,Other Industrial Metals & Mining,1990-06-28,
POET,POET Technologies Inc.,Technology,Semiconductors,2008-06-25,
-CMG250620P55,CHIPOTLE MEXICAN GRILL INC,Consumer Cyclical,Restaurants,,
SMH,VanEck Semiconductor ETF,Fund,Semiconductors,2000-06-05,
SPY,SPDR S&P 500 ETF Trust,Fund,Index,1993-01-29,
CHAT,Roundhill Generative AI & Technology ETF,,,2023-05-18,
-IYR250117P95,Real Estate Hedge iShares,Fund,Real Estate,,
GLDG,GoldMining Inc.,Basic Materials,Gold,2012-02-01,
05353D103,ACTIVISION BLIZZARD INC COM *CASH MERGE,delisted,Technology,,
WCBR,WisdomTree Cybersecurity Fund,Fund,Technology,2021-01-28,
-SPY240930P540,S&P 500 index,Fund,Profitable and Stable Companies,,
PAAS,Pan American Silver Corp.,Basic Materials,Gold,1995-06-12,
FETH,Fidelity Ethereum Fund,Crypto,Ethereum,2024-07-23,
BN,Brookfield Corporation,Financial Services,Asset Management,1983-12-30,
FBTC,Fidelity Wise Origin Bitcoin Fund,Cryto,Bitcoin,2024-01-11,
CCJ,Cameco Corporation,Energy,Uranium,1996-03-14,
